speed_interval,approach,count,city,intersection,table,publish_timestamp,start_timestamp,end_timestamp,data_provider,original_content
10-14 mph,NB,41,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258185000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":41}"
40+ mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258186000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":6}"
40+ mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804258186000,1773100800845000,1773108000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":1}"
25-39 mph,SB,39,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":39}"
20-24 mph,SB,7,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":7}"
00-09 mph,SB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":11}"
20-24 mph,NB,4,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":4}"
10-14 mph,SB,20,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":20}"
10-14 mph,NB,20,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":20}"
40+ mph,SB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":3}"
40+ mph,NB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":3}"
25-39 mph,NB,21,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":21}"
10-14 mph,EB,9,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":9}"
15-19 mph,NB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":3}"
15-19 mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":2}"
00-09 mph,NB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":10}"
00-09 mph,EB,16,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780804872041000,1773108000845000,1773115200845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":16}"
25-39 mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780806058198000,1773122400845000,1773129600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":2}"
20-24 mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780806058198000,1773122400845000,1773129600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":2}"
10-14 mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780806058198000,1773122400845000,1773129600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":2}"
20-24 mph,SB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780806058198000,1773122400845000,1773129600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":1}"
25-39 mph,NB,14,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780806058198000,1773122400845000,1773129600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":14}"
40+ mph,NB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780806058198000,1773122400845000,1773129600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":2}"
10-14 mph,NB,130,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":130}"
15-19 mph,NB,122,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":122}"
20-24 mph,NB,74,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":74}"
10-14 mph,SB,72,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":72}"
00-09 mph,EB,30,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":30}"
15-19 mph,SB,22,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":22}"
20-24 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
10-14 mph,EB,10,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":10}"
15-19 mph,EB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":2}"
00-09 mph,SB,47,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":47}"
00-09 mph,NB,138,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858192000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":138}"
40+ mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858193000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":2}"
25-39 mph,NB,173,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858193000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":173}"
25-39 mph,SB,37,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858193000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":37}"
40+ mph,NB,13,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858193000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":13}"
20-24 mph,SB,15,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780807858193000,1773136800845000,1773144000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":15}"
15-19 mph,EB,14,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":14}"
15-19 mph,NB,72,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":72}"
25-39 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""EB"",""count"":1}"
15-19 mph,SB,50,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":50}"
00-09 mph,EB,34,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":34}"
20-24 mph,NB,39,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":39}"
20-24 mph,SB,14,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":14}"
25-39 mph,SB,65,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":65}"
25-39 mph,NB,120,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":120}"
20-24 mph,EB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":1}"
10-14 mph,SB,92,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":92}"
10-14 mph,EB,52,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":52}"
10-14 mph,NB,78,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":78}"
00-09 mph,NB,123,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":123}"
00-09 mph,SB,62,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659941000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":62}"
40+ mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659942000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":6}"
40+ mph,NB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780809659942000,1773151200845000,1773158400845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":6}"
00-09 mph,EB,32,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":32}"
00-09 mph,SB,57,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":57}"
15-19 mph,SB,66,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":66}"
15-19 mph,NB,66,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":66}"
10-14 mph,SB,120,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":120}"
15-19 mph,EB,11,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":11}"
00-09 mph,NB,126,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":126}"
10-14 mph,EB,52,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":52}"
20-24 mph,SB,31,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":31}"
20-24 mph,NB,45,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":45}"
10-14 mph,NB,92,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274035000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":92}"
25-39 mph,SB,96,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274036000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":96}"
25-39 mph,NB,98,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274036000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":98}"
40+ mph,NB,3,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274036000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":3}"
40+ mph,SB,6,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780810274036000,1773158400845000,1773165600845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":6}"
40+ mph,SB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""SB"",""count"":2}"
40+ mph,NB,1,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""40+ mph"",""approach"":""NB"",""count"":1}"
25-39 mph,SB,127,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""SB"",""count"":127}"
20-24 mph,SB,357,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""SB"",""count"":357}"
15-19 mph,SB,393,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""SB"",""count"":393}"
15-19 mph,NB,85,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""NB"",""count"":85}"
25-39 mph,NB,85,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""25-39 mph"",""approach"":""NB"",""count"":85}"
20-24 mph,NB,55,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""NB"",""count"":55}"
10-14 mph,SB,242,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""SB"",""count"":242}"
10-14 mph,NB,114,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""NB"",""count"":114}"
10-14 mph,EB,108,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":108}"
20-24 mph,EB,2,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""20-24 mph"",""approach"":""EB"",""count"":2}"
15-19 mph,EB,16,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""15-19 mph"",""approach"":""EB"",""count"":16}"
00-09 mph,NB,159,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":159}"
00-09 mph,EB,54,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""EB"",""count"":54}"
00-09 mph,SB,74,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780811458330000,1773172800845000,1773180000845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""SB"",""count"":74}"
10-14 mph,EB,27,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780813258239000,1773187200845000,1773194400845000,derq,"{""speedinterval"":""10-14 mph"",""approach"":""EB"",""count"":27}"
00-09 mph,NB,75,alexandria,glebe-potomac-dqchytr8g,alexandria.speed-distribution,1780813258239000,1773187200845000,1773194400845000,derq,"{""speedinterval"":""00-09 mph"",""approach"":""NB"",""count"":75}"
