count,date,time_interval,approach,class,city,intersection,table,publish_timestamp,data_provider,original_content,interval_start_timestamp,interval_end_timestamp
1,2026-03-23,08:15 PM - 08:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""08:15 PM - 08:29 PM"",""approach"":""EB"",""class"":""bicycle""}",,
1,2026-03-23,08:30 PM - 08:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""08:30 PM - 08:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,08:15 PM - 08:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""08:15 PM - 08:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,08:15 PM - 08:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""08:15 PM - 08:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
4,2026-03-23,10:00 PM - 10:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""10:00 PM - 10:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,10:15 PM - 10:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
2,2026-03-23,09:45 PM - 09:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
8,2026-03-23,09:45 PM - 09:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":8,""date"":""2026-03-23"",""timeInterval"":""09:45 PM - 09:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,09:30 PM - 09:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,09:30 PM - 09:44 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:30 PM - 09:44 PM"",""approach"":""NB"",""class"":""bicycle""}",,
1,2026-03-23,09:00 PM - 09:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""09:00 PM - 09:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
4,2026-03-23,09:00 PM - 09:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""09:00 PM - 09:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
4,2026-03-23,09:00 PM - 09:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511536000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""09:00 PM - 09:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,10:15 PM - 10:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:15 PM - 10:29 PM"",""approach"":""SB"",""class"":""bicycle""}",,
1,2026-03-24,12:00 AM - 12:14 AM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-24"",""timeInterval"":""12:00 AM - 12:14 AM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,11:45 PM - 11:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:45 PM - 11:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
10,2026-03-23,11:45 PM - 11:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""11:45 PM - 11:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
6,2026-03-23,11:45 PM - 11:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""11:45 PM - 11:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
6,2026-03-23,11:30 PM - 11:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""11:30 PM - 11:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
5,2026-03-23,11:30 PM - 11:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""11:30 PM - 11:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
2,2026-03-23,11:15 PM - 11:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,11:15 PM - 11:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:15 PM - 11:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,11:00 PM - 11:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""11:00 PM - 11:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,10:45 PM - 10:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:45 PM - 10:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,10:30 PM - 10:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,10:30 PM - 10:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774369511537000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""10:30 PM - 10:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
7,2026-03-23,01:00 PM - 01:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915257000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""01:00 PM - 01:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,02:00 PM - 02:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
5,2026-03-23,02:00 PM - 02:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
3,2026-03-23,02:00 PM - 02:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,01:45 PM - 01:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""01:45 PM - 01:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
3,2026-03-23,01:45 PM - 01:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""01:45 PM - 01:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
4,2026-03-23,01:45 PM - 01:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""01:45 PM - 01:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
5,2026-03-23,01:30 PM - 01:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
12,2026-03-23,01:30 PM - 01:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,01:30 PM - 01:44 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""SB"",""class"":""mobility_aid""}",,
3,2026-03-23,01:30 PM - 01:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
5,2026-03-23,01:15 PM - 01:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""01:15 PM - 01:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
7,2026-03-23,01:15 PM - 01:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""01:15 PM - 01:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
4,2026-03-23,01:15 PM - 01:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""01:15 PM - 01:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,01:00 PM - 01:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""01:00 PM - 01:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
5,2026-03-23,01:00 PM - 01:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""01:00 PM - 01:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
6,2026-03-23,02:15 PM - 02:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
7,2026-03-23,02:15 PM - 02:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
5,2026-03-23,02:30 PM - 02:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
5,2026-03-23,02:15 PM - 02:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774383915258000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
5,2026-03-23,01:30 PM - 01:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
12,2026-03-23,01:30 PM - 01:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":12,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,01:30 PM - 01:44 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""SB"",""class"":""mobility_aid""}",,
3,2026-03-23,01:30 PM - 01:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""01:30 PM - 01:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
5,2026-03-23,01:15 PM - 01:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""01:15 PM - 01:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
7,2026-03-23,01:15 PM - 01:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""01:15 PM - 01:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
4,2026-03-23,01:15 PM - 01:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""01:15 PM - 01:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,01:00 PM - 01:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""01:00 PM - 01:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
5,2026-03-23,01:00 PM - 01:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""01:00 PM - 01:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
7,2026-03-23,01:00 PM - 01:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""01:00 PM - 01:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,02:00 PM - 02:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
5,2026-03-23,02:00 PM - 02:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
3,2026-03-23,02:00 PM - 02:14 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:00 PM - 02:14 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,01:45 PM - 01:59 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""01:45 PM - 01:59 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
3,2026-03-23,01:45 PM - 01:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""01:45 PM - 01:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
4,2026-03-23,01:45 PM - 01:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513519000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""01:45 PM - 01:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,02:45 PM - 02:59 PM,SB,mobility_aid,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""approach"":""SB"",""class"":""mobility_aid""}",,
15,2026-03-23,03:30 PM - 03:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":15,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
7,2026-03-23,03:30 PM - 03:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
3,2026-03-23,03:15 PM - 03:29 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""approach"":""SB"",""class"":""bicycle""}",,
2,2026-03-23,02:45 PM - 02:59 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
1,2026-03-23,02:30 PM - 02:44 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""EB"",""class"":""bicycle""}",,
3,2026-03-23,02:30 PM - 02:44 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":3,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
5,2026-03-23,02:30 PM - 02:44 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
5,2026-03-23,02:30 PM - 02:44 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:30 PM - 02:44 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
7,2026-03-23,02:15 PM - 02:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":7,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
6,2026-03-23,02:15 PM - 02:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":6,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
5,2026-03-23,02:15 PM - 02:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":5,""date"":""2026-03-23"",""timeInterval"":""02:15 PM - 02:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
4,2026-03-23,03:15 PM - 03:29 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":4,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
1,2026-03-23,03:15 PM - 03:29 PM,EB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""approach"":""EB"",""class"":""bicycle""}",,
2,2026-03-23,03:00 PM - 03:14 PM,EB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":2,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""approach"":""EB"",""class"":""pedestrian""}",,
11,2026-03-23,03:15 PM - 03:29 PM,NB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":11,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""approach"":""NB"",""class"":""pedestrian""}",,
16,2026-03-23,03:15 PM - 03:29 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":16,""date"":""2026-03-23"",""timeInterval"":""03:15 PM - 03:29 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
16,2026-03-23,03:00 PM - 03:14 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":16,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,03:00 PM - 03:14 PM,NB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:00 PM - 03:14 PM"",""approach"":""NB"",""class"":""bicycle""}",,
10,2026-03-23,02:45 PM - 02:59 PM,SB,pedestrian,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513520000,derq,"{""count"":10,""date"":""2026-03-23"",""timeInterval"":""02:45 PM - 02:59 PM"",""approach"":""SB"",""class"":""pedestrian""}",,
1,2026-03-23,03:30 PM - 03:44 PM,SB,bicycle,alexandria,glebe-potomac-dqchytr8g,alexandria.vru-count,1774387513521000,derq,"{""count"":1,""date"":""2026-03-23"",""timeInterval"":""03:30 PM - 03:44 PM"",""approach"":""SB"",""class"":""bicycle""}",,
